8.53997,0.1
9.38949,0.1
10.1283,0.1
9.35619,0.1
9.56663,0.1
9.74463,0.1
9.43268,0.1
10.4322,0.1
10.1759,0.1
10.585,0.1
10.8527,0.1
11.368,0.1
12.9111,0.1
14.0265,0.1
15.1558,0.1
14.4958,0.1
14.2661,0.1
13.624,0.1
13.1336,0.1
13.8845,0.1
13.5237,0.1
13.9682,0.1
14.0666,0.1
14.1558,0.1
14.3812,0.1
13.7785,0.1
13.854,0.1
13.5086,0.1
13.5471,0.1
13.7334,0.1
13.9799,0.1
14.181,0.1
13.831,0.1
13.4526,0.1
12.8885,0.1
12.591,0.1
12.8322,0.1
12.9314,0.1
12.9371,0.1
12.6241,0.1
12.2543,0.1
12.4993,0.1
12.4772,0.1
13.4504,0.1
13.7676,0.1
13.1241,0.1
12.9021,0.1
12.5584,0.1
12.0669,0.1
12.199,0.1
12.8037,0.1
12.1428,0.1
12.5982,0.1
12.4496,0.1
12.4894,0.1
12.8183,0.1
12.396,0.1
12.9812,0.1
12.4855,0.1
12.73,0.1
13.2388,0.1
12.8322,0.1
12.4578,0.1
11.9331,0.1
11.7589,0.1
12.1541,0.1
12.5181,0.1
12.8021,0.1
12.2705,0.1
12.0574,0.1
12.2985,0.1
11.6203,0.1
12.1197,0.1
11.9806,0.1
11.8313,0.1
12.2946,0.1
12.1538,0.1
12.3459,0.1
11.6184,0.1
11.1547,0.1
11.5157,0.1
11.7212,0.1
12.5826,0.1
13.5582,0.1
13.1143,0.1
13.3418,0.1
13.2639,0.1
12.8084,0.1
12.9869,0.1
13.1402,0.1
12.9303,0.1
13.1234,0.1
13.2451,0.1
13.1159,0.1
13.5197,0.1
14.3038,0.1
14.5748,0.1
14.5228,0.1
15.0353,0.1
14.1144,0.1
14.6346,0.1
15.3582,0.1
14.6566,0.1
14.9365,0.1
14.6578,0.1
13.7235,0.1
14.0758,0.1
13.793,0.1
13.703,0.1
13.9262,0.1
13.8406,0.1
14.2851,0.1
14.0839,0.1
14.0872,0.1
14.9002,0.1
15.3598,0.1
16.0881,0.1
16.0682,0.1
15.7231,0.1
15.3813,0.1
14.6369,0.1
14.8719,0.1
14.5778,0.1
14.5161,0.1
14.9202,0.1
14.516,0.1
14.3021,0.1
13.843,0.1
13.3359,0.1
12.4239,0.1
12.6496,0.1
12.5957,0.1
12.22,0.1
13.6678,0.1
13.1718,0.1
13.826,0.1
14.7031,0.1
13.8643,0.1
14.4383,0.1
14.711,0.1
14.3319,0.1
15.1393,0.1
15.4353,0.1
14.9758,0.1
15.1292,0.1
14.4523,0.1
13.8283,0.1
13.9435,0.1
14.1755,0.1
14.9967,0.1
15.4508,0.1
15.4914,0.1
15.1573,0.1
14.9486,0.1
14.5054,0.1
14.53,0.1
14.7093,0.1
14.4494,0.1
14.8606,0.1
15.213,0.1
15.1741,0.1
15.4263,0.1
15.3348,0.1
15.5526,0.1
15.3672,0.1
15.1468,0.1
15.0456,0.1
14.7175,0.1
15.0207,0.1
15.4526,0.1
15.875,0.1
15.2927,0.1
15.0562,0.1
14.5956,0.1
14.6759,0.1
15.3534,0.1
15.3299,0.1
15.5692,0.1
14.7968,0.1
13.6593,0.1
13.3468,0.1
13.3136,0.1
13.1578,0.1
14.4139,0.1
14.7087,0.1
14.95,0.1
15.6823,0.1
15.1507,0.1
15.3317,0.1
14.2292,0.1
14.4306,0.1
14.5845,0.1
14.784,0.1
15.3903,0.1
15.0652,0.1
15.2998,0.1
14.9944,0.1
15.2963,0.1
15.2582,0.1
15.058,0.1
15.3354,0.1
15.2247,0.1
14.7197,0.1
14.6302,0.1
14.3745,0.1
14.3457,0.1
14.9435,0.1
14.7413,0.1
15.2439,0.1
15.2899,0.1
15.1151,0.1
15.5828,0.1
15.3117,0.1
15.1585,0.1
15.1679,0.1
15.1988,0.1
14.9098,0.1
15.383,0.1
15.665,0.1
15.1801,0.1
15.8249,0.1
