8.15997,1
11.7812,0.95
11.3768,0.9
12.2098,0.85
12.6584,0.8
10.8572,0.75
10.8164,0.7
12.05,0.65
10.7544,0.6
13.6802,0.55
14.3284,0.5
13.4358,0.45
13.248,0.4
12.8498,0.35
15.8418,0.3
14.9058,0.25
14.1692,0.2
11.1532,0.15
11.06,0.1
11.2818,0.1
12.6828,0.1
10.916,0.1
12.4822,0.1
16.555,0.1
13.1328,0.1
11.8568,0.1
12.358,0.1
12.0448,0.1
13.1734,0.1
12.37,0.1
11.9048,0.1
14.9196,0.1
13.191,0.1
11.0612,0.1
13.616,0.1
10.1394,0.1
10.4692,0.1
12.8526,0.1
11.1646,0.1
11.9678,0.1
9.92598,0.1
12.1612,0.1
10.4752,0.1
11.493,0.1
9.99278,0.1
11.7232,0.1
10.5786,0.1
13.2092,0.1
8.63238,0.1
9.36578,0.1
11.7454,0.1
11.0876,0.1
11.534,0.1
11.6254,0.1
11.511,0.1
11.0344,0.1
10.2088,0.1
11.178,0.1
12.5144,0.1
10.8888,0.1
10.8702,0.1
10.7884,0.1
9.56738,0.1
9.03098,0.1
8.01238,0.1
12.8208,0.1
11.305,0.1
10.0724,0.1
10.7502,0.1
11.5542,0.1
11.4102,0.1
11.4468,0.1
12.2736,0.1
10.6546,0.1
11.8952,0.1
10.7748,0.1
10.4614,0.1
9.98238,0.1
11.821,0.1
11.7304,0.1
11.9338,0.1
13.2712,0.1
9.74758,0.1
11.606,0.1
11.7932,0.1
11.2746,0.1
10.7984,0.1
11.254,0.1
10.9376,0.1
10.3828,0.1
12.1526,0.1
10.02,0.1
11.0936,0.1
10.8368,0.1
10.2392,0.1
13.2004,0.1
12.8524,0.1
12.8342,0.1
12.2634,0.1
13.238,0.1
12.1448,0.1
9.83418,0.1
14.9178,0.1
13.1222,0.1
13.4362,0.1
13.567,0.1
11.9884,0.1
9.23498,0.1
12.875,0.1
12.893,0.1
12.257,0.1
13.4092,0.1
11.5874,0.1
11.9576,0.1
10.2862,0.1
12.1468,0.1
13.364,0.1
12.6884,0.1
12.3516,0.1
14.3078,0.1
11.7602,0.1
9.75538,0.1
13.162,0.1
14.167,0.1
14.8096,0.1
13.1522,0.1
13.8118,0.1
14.8222,0.1
14.6372,0.1
10.6256,0.1
13.6032,0.1
12.1714,0.1
14.401,0.1
13.523,0.1
12.7534,0.1
11.0676,0.1
13.73,0.1
12.293,0.1
12.4436,0.1
13.3544,0.1
13.789,0.1
13.6654,0.1
12.473,0.1
12.065,0.1
13.1584,0.1
11.7192,0.1
12.5346,0.1
11.071,0.1
9.39518,0.1
11.7416,0.1
10.7744,0.1
